location,Family,Subfamily,genus,species,subspecies,original entry,Source,Calibration,FO_LO,...11,...12,Age,pal_lat
Western Carpathians,Gonyaulacaceae,other,Surculosphaeridium,trunculum,NA,100% jacobi,"Skupien, 2004",1 in amm_t_Leymeriella germanica,LO,NA,NA,111.27,39.1841
Western Carpathians,Ceratiaceae,all,Xenascus,ceratioides,NA,67% dispar,"Skupien, 2004",0.25 in amm_t_Praeschloenbachia perinflatum,FO,NA,NA,101.285,40.88155
Meer,Cladopyxiaceae,all,Druggidium,meerensis,NA,50% in Danian,"Slimani and Louwye, 2011",0.5 in stage_Danian,LO,NA,NA,63.85,40.23875
Meer,Cladopyxiaceae,all,Druggidium,discretum,NA,100% in Maastrichtian,"Slimani and Louwye, 2011",1 in stage_Maastrichtian,LO,NA,NA,66.04,40.403000000000006
Meer,Cladopyxiaceae,all,Druggidium,discretum,NA,90% in Maastrichtian,"Slimani and Louwye, 2011",0.9 in stage_Maastrichtian,FO,NA,NA,66.653,40.448975000000004
Meer,Cladopyxiaceae,all,Druggidium,meerensis,NA,66% in maastrichtian,"Slimani and Louwye, 2011",0.66 in stage_Maastrichtian,FO,NA,NA,68.1242,40.559315000000005
Meer,Cladopyxiaceae,all,Gillinia,denticulata,NA,70% in Maastrichtian,"Slimani and Louwye, 2011",0.7 in stage_Maastrichtian,FO,NA,NA,67.879,40.540925
Meer,Cladopyxiaceae,all,Gillinia,denticulata,NA,90% in Maastrichtian,"Slimani and Louwye, 2011",0.9 in stage_Maastrichtian,LO,NA,NA,66.653,40.448975000000004
Meer,Order Gonyaulacales Family uncertain,uncertain,Phanerodinium,fourmarieri,NA,75% in Campanian,"Slimani and Louwye, 2011",0.75 in stage_Campanian,FO,NA,NA,75.04,41.036
Meer,Order Gonyaulacales Family uncertain,uncertain,Phanerodinium,belgicum,NA,70% in maastrichtian,"Slimani and Louwye, 2011",0.7 in stage_Maastrichtian,FO,NA,NA,67.879,40.540925
Meer,Order Gonyaulacales Family uncertain,uncertain,Phanerodinium,belgicum,NA,75% in maastrichtian,"Slimani and Louwye, 2011",0.75 in stage_Maastrichtian,LO,NA,NA,67.5725,40.5179375
Meer,Order Gonyaulacales Family uncertain,uncertain,Phanerodinium,fourmarieri,NA,80% in Maastrichtian,"Slimani and Louwye, 2011",0.8 in stage_Maastrichtian,LO,NA,NA,67.266,40.49495
Jutland,Gonyaulacaceae,Leptodinioideae,Areosphaeridium,diktyoplokum,NA,10% in C12r,"Śliwińska et al., 2012",0.1 in mag_C12r,LO,NA,NA,32.9903,50.751455
Jutland,misc,misc,Artemisiocysta,cladodichotoma,NA,10% in C8r,"Śliwińska et al., 2012",0.1 in mag_C8r,LO,NA,NA,26.3767,51.489864000000004
Jutland,misc,misc,Artemisiocysta,cladodichotoma,NA,10% in C9n,"Śliwińska et al., 2012",0.1 in mag_C9n,FO,NA,NA,27.3371,51.413032
Jutland,Order Gonyaulacales Family uncertain,uncertain,Cerebrocysta,bartonensis,NA,10% in C12r,"Śliwińska et al., 2012",0.1 in mag_C12r,LO,NA,NA,32.9903,50.751455
Jutland,Areoligeraceae,all,Chiropteridium,galea,NA,10% in C9r,"Śliwińska et al., 2012",0.1 in mag_C9r,LO,NA,NA,27.817,51.37464
Jutland,Order Gonyaulacales Family uncertain,uncertain,Distatodinium,biffii,NA,0% in C11n.2n,"Śliwińska et al., 2012",0 in mag_C11n.2n,FO,NA,NA,29.97,51.202400000000004
Jutland,Areoligeraceae,all,Glaphyrocysta,semicirculata,NA,25% in NP22,"Śliwińska et al., 2012",0.25 in nan_n_NP22,LO,NA,NA,32.695,50.795750000000005
Jutland,Gonyaulacaceae,Gonyaulacoideae,Hystrichosphaeropsis,obscura,NA,25% in C8n.2n,"Śliwińska et al., 2012",0.25 in mag_C8n.2n,LO,NA,NA,25.816249999999997,51.5347
Jutland,Cladopyxiaceae,all,Licracysta,semicirculata,NA,25% in C8n.2n,"Śliwińska et al., 2012",0.25 in mag_C8n.2n,LO,NA,NA,25.816249999999997,51.5347
Jutland,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,xanthium,NA,100% in C10n,"Śliwińska et al., 2012",1 in mag_C10n,LO,NA,NA,27.859,51.37128
Jutland,Gonyaulacaceae,Cribroperidinioideae,Operculodinium,xanthium,NA,50% in C13n,"Śliwińska et al., 2012",0.5 in mag_C13n,FO,NA,NA,33.47,50.679500000000004
Jutland,Gonyaulacaceae,Gonyaulacoideae,Pentadinium,imaginatum,NA,80% in C8r,"Śliwińska et al., 2012",0.8 in mag_C8r,LO,NA,NA,26.0736,51.514112000000004
Jutland,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,comatum,NA,50% in NP23,"Śliwińska et al., 2012",0.5 in nan_n_NP23,LO,NA,NA,29.57665,51.233868
Jutland,Peridiniaceae,Wetzelielloideae,Rhombodinium,draco,NA,25% in C8n.2n,"Śliwińska et al., 2012",0.25 in mag_C8n.2n,LO,NA,NA,25.816249999999997,51.5347
Jutland,Gonyaulacaceae,Cribroperidinioideae,Samlandia,chlamydophora,NA,100% in C10n,"Śliwińska et al., 2012",1 in mag_C10n,LO,NA,NA,27.859,51.37128
Jutland,Gonyaulacaceae,other,Saturnodinium,pansum,NA,10% in C8n.2n,"Śliwińska et al., 2012",0.1 in mag_C8n.2n,LO,NA,NA,25.918699999999998,51.526504
Jutland,Peridiniaceae,Wetzelielloideae,Wetzeliella,symmetrica,NA,25% in C8n.2n,"Śliwińska et al., 2012",0.25 in mag_C8n.2n,LO,NA,NA,25.816249999999997,51.5347
1170,Peridiniaceae,Palaeoperidinioideae,Phthanoperidinium,stockmansii,NA,100% in C16n.1n,"Sluijs et al., 2003",1 in mag_C16n.1n,LO,NA,NA,35.58,-60.053714285714285
Albstadt,Order Gonyaulacales Family uncertain,uncertain,Atopodinium,prostatum,NA,0% in Herveyi,"Smelror and Dietl, 1994",0 in amm_b_Macrocephalites herveyi,FO,NA,NA,165.29,32.471000000000004
Albstadt,Gonyaulacaceae,Leptodinioideae,Ctenidodinium,combazii,NA,25% in koenigi,"Smelror and Dietl, 1994",0.25 in amm_b_Proplanulites koenigi,LO,NA,NA,164.4175,32.55825
Albstadt,Pareodiniaceae,all,Pareodinia,cerebraloides,NA,55% in koenigi,"Smelror and Dietl, 1994",0.55 in amm_b_Proplanulites koenigi,FO,NA,NA,164.1985,32.58015
Albstadt,Gonyaulacaceae,Leptodinioideae,Rhynchodiniopsis,regalis,NA,50% in Herveyi,"Smelror and Dietl, 1994",0.5 in amm_b_Macrocephalites herveyi,LO,NA,NA,164.945,32.5055
Albstadt,Stephanelytraceae,all,Stephanelytron,callovianum,NA,33% in koenigi,"Smelror and Dietl, 1994",0.33 in amm_b_Proplanulites koenigi,FO,NA,NA,164.35909999999998,32.56409
Albstadt,Comparodiniaceae,all,Valvaeodinium,groenlandicum,NA,75% in Koenigi,"Smelror and Dietl, 1994",0.75 in amm_b_Proplanulites koenigi,FO,NA,NA,164.0525,32.59475
Caucasus,Areoligeraceae,all,Adnatosphaeridium,caulleryi,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,NA,NA,163.3,37.5975
Caucasus,Gonyaulacaceae,other,Barbatacysta,pilosa,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,NA,NA,163.3,37.5975
Caucasus,Gonyaulacaceae,other,Chytroeisphaeridia,hyalina,NA,0% coronatum,"Smelror and Lominadze, 1989",0 in amm_t_Erymnoceras coronatum,FO,NA,NA,163.3,37.5975
Caucasus,Gonyaulacaceae,other,Chytroeisphaeridia,chytroeides,NA,100% in Coronatum,"Smelror and Lominadze, 1989",1 in amm_t_Erymnoceras coronatum,LO,NA,NA,162.64,37.548
Caucasus,Gonyaulacaceae,other,Chytroeisphaeridia,hyalina,NA,100% in Jason,"Smelror and Lominadze, 1989",1 in amm_b_Kosmoceras jason,LO,NA,NA,163.3,37.5975
